cue;nombre;direccion;id_localidad
140201800;J.DE INF. MAESTRO JESUS ISMAEL RECALDE;SARMIENTO 485 CENTRO PASCANAS;14182037
140202800;CONSTANCIO CECILIO VIGIL;CALLE PUBLICA S/N    CAMPO SANTA ELENA P/LABORDE;14182083
140203200;I.P.E.A. Nº 212.HILDER ODILIO GALASSI;ALVEAR 320  LABORDE;14182027
140260701;C.E.N.M.A. N° 196 - ANEXO LABORDE;BELGRANO 428 CENTRO LABORDE;14182027
140536600;C.E.N.P.A. LABORDE;BELGRANO 428 CENTRO LABORDE;14182027
140390300;INSTITUTO EVA GENTIL FAUST DE PINTO;BELGRANO 53 CENTRO LABORDE;14182027
140202900;ESCUELA DARDO ROCHA;BOLIVAR 611 CENTRO LABORDE;14182027
140390500;INST. DE ED. ESP. MARIA CRISTINA PICABEA DE GALASSI;JOSE MANUEL ESTRADA 159  LABORDE;14182027
140390900;INST. SUP. PRESBITERO JUAN GUIRULA;LAS HERAS 525 CENTRO LABORDE;14182027
140444300;COLEGIO PRESBITERO JUAN GUIRULA (EX-CRISTO REY);LAVALLE 237 CENTRO LABORDE ;14182027
140390100;INSTITUTO SUPERIOR DE LABORDE;SAN MARTIN 451 CENTRO LABORDE;14182027
140203000;J.DE INF. DARDO ROCHA;URQUIZA S/N  CENTRO LABORDE;14182027
140260702;C.E.N.M.A. N° 196 ANEXO SEDE WENCESLAO ESCALANTE;ITALIA 1234  WENCESLAO ESCALANTE;14182049
140203500;INSTITUTO TECNICO JOSE HERNANDEZ;ITALIA 1234  WENCESLAO ESCALANTE;14182049
140390400;ESCUELA MARIA C. GARRONE DE MARTOCCIA;ITALIA 1320  WENCESLAO ESCALANTE;14182049
140203700;J.DE INF. MARIA CECILIA GARRONE DE MARTOCCIA;ITALIA 1326  WENCESLAO ESCALANTE;14182049
140314700;INSTITUTO JOSE HERNANDEZ;BV. ARTURO ILLIA 467 CENTRO GENERAL ROCA (Frente a la Subcomisaría);14063015
140204800;ESCUELA ROQUE SAENZ PEÑA;SANTA ROSA 479 NORTE GENERAL ROCA;14063015
140352402;C.E.N.M.A. LEONES ANEXO GENERAL ROCA;SANTA ROSA 749  GENERAL ROCA;14063015
140324500;INST. SUP. NUESTRA SEÑORA DE LA MERCED;9 DE JULIO 465 CENTRO ARROYITO;14140004
140324400;COLEGIO SANTA MARIA DE CERVELLON;9 DE JULIO 465 CENTRO ARROYITO;14140004
140504600;I.P.E.M. N° 329 ARQUITECTO OSVALDO PONS;ALFONSINA STORNI 1650 SANTA TERESITA ARROYITO;14140004
140393200;ESC. ESP. CAROLINA TOBAR GARCIA;ANTONIO BALLATORE 1016  ARROYITO;14140004
140393300;ESCUELA MARIA TERESA NAVARRO;AV. MARCIAL VAUDAGNA 923 XANAES ARROYITO;14140004
140206200;J.DE INF. FULVIO SALVADOR PAGANI;AVENIDA MARCIAL VAUDAGNA 923 CIANCIA ARROYITO;14140004
140426900;COLEGIO DOCTOR DALMACIO VELEZ SARSFIELD;BERNARDO ERB 320  ARROYITO;14140004
140541200;INSTITUTO DOCTOR DALMACIO VELEZ SARSFIELD;BERNARDO ERB 382  ARROYITO;14140004
140374400;ESCUELA JOSE GIMENEZ LAGOS;FALUCHO 1118 SAN JOSE ARROYITO;14140004
140206100;J.DE INF. CARLOS ALBERTO LEGUIZAMON;FALUCHO 1162 SUR ARROYITO;14140004
140516200;ESCUELA CLAUDIO CESAR JUAREZ (EX ANEXO JOSE GIMENEZ LAGOS);FALUCHO 476 SANTA TERESITA ARROYITO;14140004
140393700;C.E.N.M.A. Nº 60 ETHEL JOSEFINA HUBAIDE;MARCELINO BERNARDI 351  ARROYITO;14140004
140374300;I.P.E.T.A. y M. Nº 68 CNEL. DON LUIS ALVAREZ;MARCELINO BERNARDI 351 BERNANRDI ARROYITO;14140004
140393100;C.E.N.P.A. MARIA TERESA NAVARRO;RIVADAVIA  CENTRO ARROYITO;14140004
140393101;C.E.N.P.A. MARIA TERESA NAVARRO ANEXO EXT. AULICA HOGAR DE DIA AMANDA CAGNOLO;SARGENTO CABRAL 400  ARROYITO;14140004
140207100;LUIS DE TEJEDA;CALLE PUBLICA   COLONIA LOMA DE LOS INDIOS P/BALNEARIA;14140152
140540001;I.P.E.M. N° 366 DR. RENE FAVALORO ANEXO VILLA CANDELARIA;CALLE PUBLICA S/N°   VILLA CANDELARIA;14112052
140429613;C.E.N.M.A. Nº 242 ANEXO SEDE EUFRASIO LOZA LOS HOYOS;CALLE PUBLICA   LOS HOYOS;14112019
140394200;ESCUELA FRANCISCO FAGGIOLLI (EX-NAC.201);CALLE PUBLICA S/N    SAN PEDRO;14112027
140209402;J.DE INF. JOSE DE SAN MARTIN-ANEXO SAN PEDRO;CALLE PUBLICA S/N   SAN PEDRO;14112027
140329201;I.P.E.M. Nº 288 JOSE HERNANDEZ- ANEXO LOS POTREROS;ZONA RURAL   LOS POTREROS;14161041
140210600;GENERAL MARTIN MIGUEL DE GUEMES;CALLE PUBLICA S/N   CAMPO GIODA P/RIO TERCERO;14161025
140212600;SOLDADO ISMAEL SANCHEZ;CALLE PUBLICA S/N°   PARAJE SAN JOSE ;14091087
140401101;I.P.E.M. Nº 178 AMERICA LATINA ANEXO NICOLAS BRUZONE;IGNACIO VILLANUEVA S/N°  CENTRO NICOLAS BRUZONE;14035031
140214900;ESCUELA INGENIERO ALFREDO EBELOT;FELIPA ROSALES   PINCEN;14035018
140215300;J.DE INF. INGENIERO A. EBELOT;FELIPA ROSALES   PINCEN;14035018
140453100;INSTITUTO PRIVADO PINCEN;FELIPA ROSALES S/Nº   PINCEN;14035018
140215700;CORONEL BENITO MACHADO;CALLE PUBLICA S/N    EL CAMPITO P/RUTA 10 A PINCEN;14035043
140215900;PROFESOR VICTOR MERCANTE;CALLE PUBLICA S/N   ONAGOITY;14035016
140216000;ESCUELA CORONEL LEOPOLDO NELSON;CALLE PUBLICA S/N°   ESTANCIA LA MARGARITA P/ITALO;14035044
140297704;I.P.E.T. y M. Nº 63 REPUBLICA DE ITALIA ANEXO CACHI YACO;CALLE PUBLICA   CACHI YACO;14154002
140216100;FRENCH Y BERUTTI;CALLE PUBLICA S/N   CACHI YACO;14154002
140555100;J.DE INF. SIN NOMBRE (EX GENERAL SAN MARTIN ANEXO);CALLE PUBLICA   SOBREMONTE;14154019
140216600;ESCUELA DOCTOR FRANCISCO PASCASIO MORENO;CALLE PUBLICA S/N    POZO NUEVO P/SAN FRANCISCO DEL CHAÑAR;14154019
140368701;ESCUELA NOCTURNA JOSE MARIA PAZ ANEXO COLONIA TIROLESA;ARTURO ILLIA  505  ;14021018
140347405;C.E.N.M.A. COLONIA CAROYA ANEXO SEDE COLONIA TIROLESA;ARTURO ILLIA 505  COLONIA TIROLESA;14021018
140217300;I.P.E.T. y M. Nº 83 DR. RENE FAVALORO;CATALINA MEDEOT   COLONIA TIROLESA - RUTA PROV.A74 KM 26 ;14021018
140481600;J.DE INF. GRUPO DE ARTILLERIA AEROTRANSPORTADA 4;PEDRO COLOMBO  SANTA ELENA RUTA A 74 KM 21 PARAJE SANTA ELENA P/COLONIA TIROLESA;14021018
140403400;ESCUELA GRUPO DE ARTILLERIA AEROTRANSPORTADA 4;PEDRO COLOMBO 58 SANTA ELENA COLONIA TIROLESA - RUTA A 74 KM 22;14021018
140347801;J.DE INF. DOMINGO FAUSTINO SARMIENTO -ANEXO DE LAS CHACRAS;RUTA A 74 KM 14   LAS CHACRAS;14021018
140552600;J.DE INF. SIN NOMBRE (EX ANEXO GRUPO DE ARTILLERIA AEROTRANSPORTADA 4);CALLE PUBLICA   COLONIA LOS ALGARROBOS p/COLONIA TIROLESA - COLON;14021098
140217500;ESCUELA GENERAL LAMADRID;CALLE PUBLICA S/N    CNIA. LOS ALGARROBOS P/CNO.A SANTA ROSA Y CNIA.TIROLESA;14021098
140217700;DOCTOR LUIS FEDERICO LELOIR (EX.NAC.Nº 424);CALLE PUBLICA S/N°   PUESTO DE FIERRO P/ LAS ARRIAS;14175032
140217900;ESCUELA ELLY POLEMAN DE REGENSBURGER;ALMIRANTE BROWN 454  CAVANAGH;14063006
140546401;C.E.N.M.A. ISLA VERDE ANEXO CAVANAGH;ALMIRANTE BROWN 454  CAVANAGH - MARCOS JUAREZ;14063006
140484000;C.E.N.P.A. DE CAVANAGH N°1 ;AV. BADENIA S/N   CAVANAGH (Funciona en ESCUELA ELLY POLEMAN DE REGENSBURGER);14063006
140404300;CENTRO DE CAPACITACION AGROTECNICA TOMAS THOMAS;CORDOBA 138 CENTRO CAVANAGH;14063006
140412202;C.E.N.M.A. Nº 191 ALEJO LEDESMA - ANEXO GUATIMOZIN;ENTRE RIOS NORTE  PEIRANO GUATIMOZIN;14063016
140218100;C.E.N.P.A. DE GUATIMOZIN;ENTRE RIOS NORTE S/N  PEIRANO GUATIMOZIN;14063016
140218300;JOSE MIÑO;CALLE PUBLICA S/N    CAMPO NATA P/ISLA VERDE;14063058
140475001;ESC. ESP. NORBERTO DANIEL ABDO-ANEXO DE ISLA VERDE;CHILE   ISLA VERDE;14063018
140546400;C.E.N.M.A. ISLA VERDE;LIBERTAD  1043 SAN CAYETANO ;14063018
140558700;INSTITUTO MONSEÑOR LUIS KLOSTER;LIBERTAD 446 CENTRO ;14063018
140500200;INSTITUTO SUPERIOR PARROQUIAL MONSEÑOR LUIS KLOSTER;LIBERTAD 446 CENTRO ISLA VERDE;14063018
140405300;INSTITUTO PARROQUIAL MONSEÑOR LUIS KLOSTER;LIBERTAD 446 CENTRO ISLA VERDE;14063018
140219000;J.DE INF. PROVINCIA DE SANTIAGO DEL ESTERO;SARMIENTO 600 CENTRO ISLA VERDE;14063018
140572500;I.P.E.T. N° 420;SARMIENTO 600 CENTRO ISLA VERDE;14063018
140219001;J.DE INF. PROVINCIA SANTIAGO DEL ESTERO-ANEXO CNIA.BARGE;CALLE PUBLICA S/N    COLONIA BARGE;14063008
140219100;J.DE INF. EMILIO FELIPE OLMOS;CALLE PUBLICA S/N   LUYABA P/RUTA PROV. Nº14;14133054
140582700;I.P.E.M. Nº 437;CALLE PUBLICA S/N   LUYABA P/RUTA PROV. Nº14;14133054
140480902;J.DE INF. M.T.DE CHARLES - ANEXO CHUCHIRAS;CALLE PUBLICA   CHUCHIRAS P/RUTA A SAN JAVIER;14133010
140220000;ESCUELA LUIS TESSANDORI;CALLE PUBLICA   LAS CHUCHIRAS P/RUTA N° 14 A SAN JAVIER;14133010
140349701;I.P.E.M. Nº 135 DON JOSE FELIX RECALDE SARMIENTO-ANEXO LOS HORNILLOS;SAN MARTIN S/N°   LOS HORNILLOS;14133046
140468600;J.DE INF. NOGAL HISTORICO;25 DE MAYO 109 CENTRO SALDAN;14021072
140550300;INSTITUTO DANDELION;9 DE JULIO 362 CENTRO SALDAN ;14021072
140224500;ESCUELA NOGAL HISTORICO;JOSE ACCASTELLI 252 CENTRO SALDAN;14021072
140577600;ESCUELA S/N DE B° PORTON DE PIEDRA;SAN JERONIMO 650 B° PORTON DE PIEDRA SALDAN;14021072
140577900;J.DE INF. S/N DE B° PORTON DE PIEDRA;SAN JERONIMO 650 PORTON DE PIEDRA SALDAN(Frente a la plaza de los Héroes de Malvinas);14021072
140560308;ESCUELA NOCTURNA RICARDO ROJAS ANEXO Nº 7 SALDAN;VELEZ SARSFIELD 647 CENTRO SALDAN;14021072
140223300;I.P.E.M. Nº 193 JOSE MARIA PAZ;VELEZ SARSFIELD 647 CENTRO SALDAN;14021072
140429402;C.E.N.M.A. Nº 216 ANEXO SALDAN;VELEZ SARSFIELD 647 CENTRO SALDAN;14021072
140556400;J.DE INF. DARDO ROCHA (ex CAMPO CENTRAL SAN ROQUE);CALLE PUBLICA S/N°  EL DIQUECITO SANATORIO DIQUECITO RUTA PROV. E-55- CAMPAMENTO CENTRAL SAN ROQUE;14021025
140223301;I.P.E.M. Nº 193 JOSE MARIA PAZ ANEXO EL DIQUECITO;PIEDRAS BLANCAS  EL DIQUECITO EL DIQUECITO POR CAMINO A LA CALERA;14021025
140511900;PROFESOR JORGE HONORIO PEYRANO;PIEDRAS BLANCAS  EL DIQUECITO RUTA E 55 KM 5;14021025
140340500;I.P.E.A. Nº 240 SANTIAGO CARRIZO;INT.  NELKY FERRERO 297  LA PAQUITA;14140074
140340003;C.E.N.M.A. N° 128 BRINCKMANN ANEXO SEDE LA PAQUITA;INT. NELKY FERRERO 297  LA PAQUITA - SAN JUSTO;14140074
140340008;C.E.N.M.A. Nº 128 BRINCKMANN ANEXO SEDE SEEBER;9 DE JULIO 230  SEEBER;14140111
140573500;I.P.E.T. N° 428 EGIDIO FERRERO;9 DE JULIO 230  SEEBER;14140111
140223600;ESCUELA JOSE SEEBER;SAN PANTALEON 425  SEEBER;14140111
140223800;J.DE INF. JOSE SEEBER;SAN PANTALEON 479  SEEBER;14140111
140439400;INST. DE ED. ESP. SILOE;AVENIDA BRINKMANN 765 SAN JORGE BRINKMANN;14140007
140322200;INST. SUP. DEL PROFESORADO MANUEL BELGRANO;AVENIDA SEEBER 317 MANUEL BELGRANO BRINCKMANN;14140007
140322100;INSTITUTO SECUNDARIO MANUEL BELGRANO;AVENIDA SEEBER 317 MANUEL BELGRANO BRINKHANN;14140007
140436101;C.E.N.P.A. DOÑA ANITA GIAVENO DE SACAVINO ANEXO EXT. AULICA CENTRO DE J.y P.;DR. PITT FUNES 1044  BRINKMANN;14140007
140340000;C.E.N.M.A. Nº 128 BRINCKMANN;DR. PITT FUNES 547 BARRIO BERTOSSI ;14140007
140436100;C.E.N.P.A. DOÑA ANITA GIAVENO DE SACAVINO;DR. PITT FUNES 547 CENTRO BRINKMANN;14140007
140340200;I.P.E.M.y T. Nº 262 DR. BELISARIO ROLDAN;DR.PITT FUNES 547 BERTOSSI BRINKMANN;14140007
140552100;J.DE INF. SIN NOMBRE (EX ANEXO 25 DE MAYO);FELIX STRADELLA 1903 JARDIN BRINCKMAN;14140007
140224000;ESCUELA DOÑA ANITA GIAVENO DE SACAVINO;SARMIENTO 1903 JARDIN BRINKMANN;14140007
140224900;ELOISA PAYGES;CALLE PUBLICA   LA MESADA (P/LA CALERA- CNO. A SAN FERNANDO);14021105
140563100;J.DE INF. S/NOMBRE DE MEDIA LUNA SUD;CALLE PUBLICA   MEDIA LUNA SUD - 10 KM AL SUR DEL PEAJE;14105057
140229902;I.P.E.M. N° 174 TRINIDAD MORENO - ANEXO MEDIA LUNA SUD -;CALLE PUBLICA S/N°   MEDIA LUNA SUD POR MONTECRISTO;14105057
140551901;C.E.N.M.A. BARRIO CAMARA ANEXO POTRERO DE GARAY;CALLE PUBLICA   ;14147064
140230304;ESCUELA NOCTURNA GENERAL GUEMES ANEXO EXT. AULICA POTRERO DE GARAY;CALLE PUBLICA    POTRERO DE GARAY;14147064
140552400;J.DE INF. SIN NOMBRE (EX ANEXO JOAQUIN VICTOR GONZALEZ);CALLE PUBLICA S/N°   POTRERO DE GARAY - SANTA MARIA;14147064
140447800;I.P.E.M. Nº 32 ESTANCIA POTRERO DE GARAY;LAS MONJITAS   COMUNA DE POTRERO DE GARAY;14147064
140231900;FLORENTINO AMEGHINO (C/ALBERGUE);CALLE PUBLICA S/N°   CERRO CHAMPAQUI P/VILLA YACANTO DE CALAMUCHITA;14007066
140567200;J.DE INF. S/N DE LAS CALERAS;OSCAR DOMINGUEZ   Salón comunal;14007021
140388502;C.E.N.M.A. Nº 61 ANEXO SEDE LAS CALERAS;PRESIDENTE PERON S/N°   LAS CALERAS;14007021
140232000;FRANCISCO ORTIZ DE OCAMPO;PTE. PERON   LAS CALERAS P/BERROTARAN;14007021
140232100;ADOLFO ALSINA;FRANCISCO CESAR   VILLA CAÑADA DEL SAUCE P/BERROTARAN;14007005
140248405;C.E.N.M.A. Nº 211 DR. RENE FAVALORO ANEXO LA CRUZ;SARMIENTO 236  LA CRUZ;14007018
140235200;HIPOLITO DE SAHAGUN NAVARRO;CALLE PUBLICA S/N    EL VERGEL P/COLONIA TIROLESA;14021101
140356100;J.DE INF. ATAHUALPA YUPANQUI;ATAHUALPA YUPANQUI ESQ.10 DE JUNIO  PARQUE NORTE JUAREZ CELMAN;14021037
140356000;ESCUELA CMDRO.(R) ROLANDO S. SILIONI;AV. ACONCAGUA   JUAREZ CELMAN;14021037
140356400;J.DE INF. CMDRO.(R) ROLANDO S. SILIONI;AVENIDA ACONCAGUA   RUTA 9 NORTE- ESTACION JUAREZ CELMAN;14021037
140501800;J.DE INF. POLO GODOY ROJO;CALLE PUBLICA S/N (MANZANA 42 LOTE 5)  CIUDAD DE LOS NIÑOS JAUREZ CELMAN;14021037
140501900;ESCUELA POLO GODOY ROJO DE Bº CIUDAD DE LOS NIÑOS;CALLE PUBLICA S/N (MANZANA 42 LOTE 5)  CIUDAD DE LOS NIÑOS JUAREZ CELMAN;14021037
140477300;ESCUELA LEOPOLDO LUGONES (EX-DE VILLA LOS LLANOS);LEOPOLDO LUGONES 225 VILLA LOS LLANOS BARRIO VILLA LOS LLANOS - JUAREZ CELMAN;14021037
140544101;INSTITUTO TECNICO SUPERIOR CORDOBA - ANEXO EXT. AULICA JUAREZ CELMAN;LOS CLAVELES 196 VILLA LOS LLANOS JUAREZ CELMAN;14021037
140509000;I.P.E.T. Nº 333 JULIO SALUSSO;LOS CLAVELES 196 VILLA LOS LLANOS JUAREZ CELMAN;14021037
140235601;C.E.N.M.A. ASIMRA ANEXO VILLA LOS LLANOS;LOS EUCALIPTUS  VILLA LOS LLANOS BARRIO VILLA LOS LLANOS - JUAREZ CELMAN;14021037
140545900;ESCUELA NOCTURNA ANDRES PAJON;LOS EUCALIPTUS 196 VILLA LOS LLANOS ESTACION JUAREZ CELMAN-B°VILLA LOS LLANOS;14021037
140545901;ESCUELA NOCTURNA ANDRES PAJON ANEXO Bº CIUDAD DE LOS NIÑOS;MANZANA 42  CIUDAD DE LOS NIÑOS ;14021037
140551600;I.P.E.T. N° 386;MANZANA 42 LOTE N° 5  CIUDAD DE LOS NIÑOS ESTACION JUAREZ CELMAN;14021037
140237900;J.DE INF. HERMANA JUANITA CANESSA;JUANITA CANESSA   SANTA MONICA;14007037
140378101;J.DE INF. JUAN JOSE PASO - ANEXO DE LAS GRAMILLAS;CALLE PUBLICA S/N    COLONIA LAS GRAMILLAS;14105044
140240200;ESCUELA MTRA.FELISA DEL C. DE J.BELLORA DE DAVILA;FAUSTINO SPOSETTI S/N°   LAS GRAMILLAS;14105044
140242100;ESCUELA MARIA EVA DUARTE;CALLE PUBLICA S/N    LOS TAJAMARES P/ SAN JOSE DE LA DORMIDA;14175028
140244500;ESCUELA ANTONIO DALL ARMELLINA;ITALIA S/N   MONTE RALO;14147060
140244201;I.P.E.M. N° 82 - ANEXO DE MONTE RALO;ITALIA S/N°   MONTE RALO;14147060
140244300;J.DE INF. DR. SILVIO JUAN BERTEA LAMBERTO;PASAJE LUIS DAMIANO   MONTE RALO;14147060
140503402;I.P.E.M. Nº 345 MAESTRO HUGO BARRERA ANEXO RAFAEL GARCIA;BERUTTI   RAFAEL GARCIA;14147067
140247800;CARLOS CASSAFFOUSTH (EX-NAC.Nº 509);CALLE PUBLICA  REOLIN TERCERA USINA;14007081
140248402;C.E.N.M.A. N° 211 DR. RENE FAVALORO ANEXO SEDE VILLA AMANCAY;CALLE N° 6   VILLA AMANCAY;14007046
140248700;ESCUELA FERNANDO DE TREJO Y SANABRIA;CALLE PUBLICA S/N    COLONIA NUEVA UDINE P/ALTOS DE CHIPION;14140164
140249203;I.P.E.M. N° 326 MARIANO MORENO ANEXO COLONIA VALTELINA;SARMIENTO   COLONIA VALTELINA;14140047
140249000;GENERAL ESTANISLAO LOPEZ;CALLE PUBLICA S/N   COLONIA PALO LABRADO P/PORTEÑA;14140131
140251202;I.P.E.M. N° 273 MANUEL BELGRANO ANEXO GUANACO MUERTO;RUTA A - KM 175    GUANACO MUERTO;14028043
140564000;J.DE INF. SIN NOMBRE DE GUANACO MUERTO;RUTA PROVINCIAL  A 75   GUANACO MUERTO;14028043
140255703;I.P.E.M. N° 45 DR. ERNESTO MOLINARI ROMERO ANEXO CRUZ DE CAÑA;CALLE PUBLICA   CRUZ DE CAÑA;14028020
140369202;J.DE INF. FRAY JUSTO SANTA MARIA DE ORO ANEXO CRUZ DE CAÑA;CALLE PUBLICA S/N   CRUZ DE CAÑA;14028020
140255100;CARLOS GUIDO SPANO;CALLE PUBLICA S/N°   VILLA RAFAEL BENEGAS P/RUTA  14 A MINA CLAVERO;14126047
140258701;C.E.N.M.A. HERNANDO ANEXO DALMACIO VELEZ SARFIELD;INT. LEONARDO RUIZ   DALMACIO VELEZ;14161007
140256500;I.P.E.M. Nº 116 MANUEL BELGRANO;INTENDENTE RUIZ   DALMACIO VELEZ SARSFIELD;14161007
140257000;J.DE INF. FRAY LUIS BERTRAN;SANTA FE 370  DALMACIO VELEZ SARSFIELD;14161007
140257601;J.DE INF. CORONEL AGUSTIN A.OLMEDO-ANEXO EL BORDO;CALLE PUBLICA   EL BORDO P/SAN PEDRO;14126053
140257400;HERMINIA BRUMANA DE SOLARI;CALLE PUBLICA   LA REDUCCIÓN P/SAN VICENTE;14126060
140258400;COLEGIO HOGAR FRAY JOSE MARIA LIQUENO;CALLE PUBLICA   PARAJE LA VENTANA - PAMPA DE ACHALA;14126076
140365005;I.P.E.M. Nº 285 JOSE GABRIEL BROCHERO ANEXO LA VENTANA;PUBLICA   LA VENTANA - P/MINA CLAVERO;14126076
140258600;PABLO PIZZURNO;CALLE PUBLICA S/N   PANAHOLMA (1 CUADRA DE LA PLAZA PRINCIPAL);14126030
140417202;J.DE INF. JOSE GABRIEL BROCHERO - ANEXO PANAHOLMA;CALLE PUBLICA S/N°   PANAHOLMA;14126030
140258800;HERNANDARIAS DE SAAVEDRA;CALLE PUBLICA S/N    CAMPO EL CHILO P/GRAL.FOTHERINGHAM;14161060
140351101;I.P.E.M. Nº 37 CORONEL HILARIO ASCASUBI ANEXO FOTHERINGHAM;BELGRANO 217  GENERAL FOTHERINGHAM-VILLA ASCASUBI;14161009
140416800;J.DE INF. GENERAL BARTOLOME MITRE;MITRE 217  GRAL.FOTHERINGHAM;14161009
140258900;ESCUELA GENERAL BARTOLOME MITRE;SAN JUAN ESQ. BELGRANO   GENERAL FOTHERINGHAN;14161009
140260703;C.E.N.M.A. N° 196 ANEXO SEDE COLONIA ITALIANA;ISLAS MALVINAS   COLONIA ITALIANA;14063009
140264100;J.DE INF. INES MOYANO DE MOLINA;MUJICA LAINEZ   SAN ESTEBAN;14091059
140263300;ESCUELA INES MOYANO DE MOLINA;MUJICA LAINEZ  CENTRO (AL LADO DEL DISPENSARIO) SAN ESTEBAN;14091059
140264200;ESCUELA MARIA CELINA D AMELIO DE BERRA;PADRE RODOLFO HANZELIC S/N  DOLORES PARAJE DOLORES P/SAN ESTEBAN;14091059
140263600;ESCUELA ANTONIO LUIS BERUTTI;CALLE PUBLICA S/Nº   EL CARRIZAL;14091026
140573701;I.P.E.M. N° 427 ANEXO LA CORTADERA;CALLE PUBLICA S/N   LA CORTADERA (AL LADO DEL DISPENSARIO MUNICIPAL);14126015
140374601;J.DE INF. UNION PANAMERICANA ANEXO LA CORTADERA;CALLE PUBLICA S/N°   LA CORTADERA;14126015
140268000;MARIO REMORINO;CALLE PUBLICA S/N°   LA CORTADERA;14126015
140268100;BERNARDO DE MONTEAGUDO;CALLE PUBLICA   CIENAGA DE ALLENDE  P/VILLA CURA BROCHERO;14126006
140564301;I.P.E.M. N° 407 ANEXO CIENAGA DE ALLENDE;CALLE PUBLICA S/N°   CIENAGA DE ALLENDE;14126006
140365003;I.P.E.M. Nº 285 JOSE GABRIEL BROCHERO ANEXO LOS CERROS;PUBLICA   LOS CERROS (PAMPA DE ACHALA);14126029
140349401;J.DE INF. MAESTRO DOMINGO FAUSTINO SARMIENTO  ANEXO PAMPA DE ACHALA;Ruta Provincial N° 34  Jorge Raul Recalde S/N°   PAMPA DE ACHALA;14126029
140349601;C.E.N.M.A. MINA CLAVERO ANEXO SEDE AMBUL;DOMINGO FAUSTINO SARMIENTO S/N   AMBUL;14126002
140270200;ESCUELA FRAY JOSE MARIA NOGAL;DOMINGO FAUSTINO SARMIENTO S/N  CENTRO AMBUL;14126002
140270100;J.DE INF. FRANCISCA DALINDA LOPEZ;DOMINGO FAUSTINO SARMIENTO S/N°   AMBUL;14126002
140270000;I.P.E.A. Nº 234 MIGUEL DE LA FUENTE;PASAJE CEFERINO NAMUNCURA s/n°  CENTRO AMBUL;14126002
140270300;MIGUEL DE CERVANTES SAAVEDRA;CALLE PUBLICA S/N   LOS MORTERITOS P/VILLA CURA BROCHERO;14126066
140273300;J.DE INF. ISIDORO BORKOWSKI;AV. LOS FRESNOS 290  ALDEA SANTA MARIA;14182001
140272700;ESCUELA PAULA ALBARRACIN;AV. LOS FRESNOS 290  ALDEA SANTA MARIA;14182001
140353300;INSTITUTO BELISARIO ROLDAN;25 DE MAYO 160 CENTRO CANALS (AL LADO DE LA PARROQUIA);14182008
140442700;COLEGIO BELISARIO ROLDAN;25 DE MAYO 160 NORTE CANALS;14182008
140353700;INST. SUP. DEL PROFESORADO DE CANALS;9 DE JULIO 379 CENTRO CANALS;14182008
140399700;ESC. ESP. ARMINDA ABERASTURY;AVELLANEDA 284 SUR CANALS;14182008
140533800;I.P.E.T. N° 355;GUEMES 389  CANALS;14182008
140272900;COLEGIO NTRA. SRA. DE LA MISERICORDIA;ITALIA  371 CENTRO CANALS;14182008
140494000;C.E.N.P.A. B (EX-ESC.NOCT.R.GUTIERREZ-DOC:RAMAYAL);SANTIAGO DEL ESTERO 149 SUR CANALS;14182008
140537001;C.E.N.P.A. CAPILLA DE LOS REMEDIOS ANEXO EXT. AUL. PIQUILLIN;FRAY MAMERTO ESQUIU   PIQUILLIN;14105064
140274500;I.P.E.A. Nº 229 MIGUEL LILLO;FRAY MAMERTO ESQUIU (S)   PIQUILLIN;14105064
140429901;C.E.N.M.A. RIO PRIMERO ANEXO SEDE PIQUILLIN;FRAY MAMERTO ESQUIU SUR   PIQUILLIN;14105064
140275400;LIBERTADOR GRAL. SAN MARTIN;CALLE PUBLICA S/N   BARRANCA COLORADA;14105083
140276400;LUIS MARIA CAMPOS;CALLE PUBLICA S/N   COLONIA LA VERDE;14182062
140279700;AMBROSIO OLMOS;CALLE PUBLICA S/N°   COLONIA SANTA ROSA P/BULNES;14098116
140280100;MUJER HEROICA CARMEN LEDESMA;CALLE PUBLICA S/N°   CAMPO SAN ERNESTO P/SAN BASILIO;14098124
140281600;ESCUELA CARLOS GUIDO SPANO;CALLE PUBLICA S/N   OLIVARES DE SAN NICOLAS;14049040
140540401;I.P.E.M. N° 370 ING.BENJAMIN AMADO REOLIN ANEXO OLIVARES DE SAN NICOLAS;CALLE PUBLICA S/N°   OLIVARES DE SAN NICOLAS;14049040
140292502;I.P.E.M. N° 142 JOAQUIN VICTOR GONZALEZ ANEXO DE PUESTO RAMALLO/PAMPA DE OLAEN;CALLE PUBLICA   PUESTO RAMALLO POR PAMPA DE OLAEN. PARAJE TRES ARROYOS;14091097
140294501;I.P.E.M. N° 272 DOMINGO FAUSTINO SARMIENTO ANEXO DE ESQUINA (RIO I°);MALVINAS ARGENTINAS   ESQUINA;14105026
140491601;J.DE INF. GRACIELA DEL VALLE VAZQUEZ ANEXO ESQUINA;MALVINAS ARGENTINAS S/N   ;14105026
140294502;I.P.E.M. Nº 272 DOMINGO FAUSTINO SARMIENTO ANEXO TINOCO;CALLE PUBLICA   TINOCO;14021080
140317901;J.DE INF. MARIANO MORENO - ANEXO DE TINOCO;CALLE PUBLICA   TINOCO;14021080
140377900;ESCUELA  BERNARDINO RIVADAVIA;CALLE PUBLICA S/N    TINOCO;14021080
